taskID,task_name,date_created,time_created,due_date,due_time,description,priority,location,completed,,
745,TBMCS,2020-02-18,12:55:07,2020-02-21,2:25:42,"Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1,,1,,
746,Mergers &amp; Acquisitions,2020-07-15,17:01:00,2020-07-27,3:50:46,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",4,,0,,
747,PPC,2019-10-28,15:49:56,2019-11-04,15:03:54,,3,,0,,
748,take 44052,2020-08-09,4:43:40,2020-08-22,18:09:43,,5,,1,,
749,take 43766,2019-10-28,12:25:16,2019-11-13,10:03:31,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0,Goshogawara,1,,
750,"Meeting at Ebert, Abbott and Bartoletti",2019-11-04,16:54:19,2019-11-20,22:42:26,,1,,1,,
751,TurpisSedAnte.txt,2020-08-26,4:48:00,2020-09-03,17:39:53,,0,,0,,
752,Highways,2019-10-30,18:20:59,2019-11-05,1:36:30,,5,,0,,
753,Grief Counseling,2020-03-14,22:09:27,2020-04-02,20:29:09,,0,,1,,
754,Ozone Therapy,2020-02-09,21:53:23,2020-02-21,15:38:19,"Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1,,1,,
755,HBV,2019-12-15,20:47:31,2020-01-09,6:53:08,,3,,1,,
756,Oxidation,2020-06-28,1:53:08,2020-07-12,6:26:27,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.",2,,0,,
757,DTR,2019-12-11,6:09:28,2019-12-26,11:40:17,,4,,0,,
758,HBDI,2020-07-05,0:08:52,2020-07-22,15:59:23,,4,,0,,
759,CSAT,2020-06-29,23:11:55,2020-07-11,23:36:31,,1,,1,,
760,take 43805,2019-12-06,1:04:31,2019-12-25,18:44:30,,4,,0,,
761,Health Economics,2020-06-23,8:13:13,2020-07-20,16:15:18,,3,,0,,
762,Meet Simonis Group,2020-08-15,22:41:36,2020-09-09,16:12:22,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",2,,0,,
763,HD Camera Operation,2019-10-23,18:52:44,2019-10-23,6:29:07,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",2,Kut Chap,1,,
764,Hollow Ridge,2019-11-23,7:01:21,2019-12-16,11:36:07,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",3,,1,,
765,RMDS,2020-04-26,15:19:33,2020-05-13,5:34:21,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",4,,1,,
766,OTN,2020-10-07,4:08:37,2020-10-21,17:41:15,Maecenas pulvinar lobortis est.,5,,1,,
767,DBI,2020-01-20,13:44:44,2020-02-10,5:04:28,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",5,,0,,
768,Gina,2020-03-26,3:19:56,2020-04-20,5:14:00,Morbi non quam nec dui luctus rutrum.,2,,1,,
769,Macpherson,2020-10-13,11:48:08,2020-10-29,18:05:05,,1,,0,,
770,AMSI,2020-02-18,12:29:33,2020-03-15,5:13:42,,1,,1,,
771,InfoComm CTS,2019-11-15,15:59:44,2019-12-02,20:32:03,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,4,,1,,
772,Commercial Photography,2020-01-12,0:27:02,2020-02-04,23:53:00,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",4,Levashi,0,,
773,"Meet White, Strosin and Ratke",2020-03-20,4:11:47,2020-04-01,11:41:15,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",3,,1,,
774,Lymphatic Drainage,2019-11-15,8:10:12,2019-12-06,6:29:39,Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,1,,1,,
775,SFX,2020-02-22,22:18:07,2020-03-19,4:27:06,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",2,,1,,
776,UIM,2020-08-10,17:16:33,2020-08-23,0:48:04,Duis mattis egestas metus.,2,Alvaro Obregon,0,,
777,Meeting with Kiehn-Schinner,2020-02-29,11:28:52,2020-03-04,18:10:19,,4,,0,,
778,Lesson Planning,2020-03-27,9:20:52,2020-04-19,5:04:14,,3,,1,,
779,DDoS,2020-08-28,4:56:28,2020-08-29,6:24:21,,4,,1,,
780,Morbi.ppt,2020-07-01,22:43:46,2020-07-19,12:14:46,,5,,1,,
781,FBCB2,2020-02-09,4:26:00,2020-03-03,23:57:55,,2,,1,,
782,CVIS,2020-06-30,2:58:33,2020-07-22,1:52:56,,0,,0,,
783,Aerohive,2020-07-24,18:58:42,2020-08-20,8:40:31,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,0,,1,,
784,LyX,2020-01-27,20:52:44,2020-02-05,10:34:05,Fusce consequat.,5,Ganjun,0,,
785,RED MX,2019-12-12,17:01:43,2019-12-26,21:18:28,,1,,0,,
786,"Meet Schmeler, Collier and Heaney",2020-07-09,4:43:37,2020-07-27,16:47:22,,0,,0,,
787,CBCP,2020-06-27,10:23:04,2020-07-18,12:42:22,,5,Mibu,1,,
788,take 44080,2020-09-06,7:54:15,2020-09-24,6:00:02,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",5,,1,,
789,Be Your Own Boss,2020-03-24,12:01:08,2020-04-20,2:20:59,,0,Mekarsari,1,,
790,take 43981,2020-05-30,6:34:07,2020-06-21,11:05:13,,5,,1,,
791,Reindahl,2020-07-13,11:45:07,2020-08-01,20:33:53,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",0,,1,,
792,PgSQL,2020-02-06,16:41:40,2020-03-06,1:44:24,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",4,,0,,
793,MLOAD,2020-05-23,21:51:37,2020-05-30,17:33:05,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,4,,0,,
794,DNV,2020-01-21,9:31:55,2020-02-09,18:21:16,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",4,,1,,
795,JBoss EAP,2020-05-20,8:41:37,2020-05-27,18:29:53,,4,Zouérat,0,,
796,Agile Testing,2020-05-06,13:30:47,2020-05-25,17:14:06,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2,Heba,0,,
797,CDPE Designation,2020-09-08,7:17:44,2020-09-23,22:32:21,,3,,1,,
798,Dovetail,2020-02-19,14:03:55,2020-03-06,4:29:11,,3,,1,,
799,OMNI,2020-04-12,6:30:14,2020-04-22,21:49:13,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",5,,0,,
800,RFID Applications,2020-03-18,19:12:41,2020-03-18,15:43:32,,0,,0,,
801,take 43953,2020-05-02,15:23:04,2020-05-19,10:07:59,,5,Xinjie,0,,
802,Holmberg,2020-04-24,18:46:43,2020-05-06,16:15:10,,1,,0,,
803,Carioca,2019-11-29,1:26:01,2019-12-11,10:01:18,,4,Jardoeira,1,,
804,GPGPU,2020-07-23,15:46:19,2020-08-09,15:24:18,,1,,1,,
805,Paget,2020-07-23,11:35:32,2020-08-05,15:57:13,,2,,0,,
806,Meeting with Windler-Kuvalis,2020-02-25,5:37:45,2020-03-17,2:01:15,Curabitur at ipsum ac tellus semper interdum.,3,,1,,
807,MVS,2020-09-28,9:36:50,2020-10-04,6:52:59,Etiam vel augue. Vestibulum rutrum rutrum neque.,0,Banjar Delodrurung,0,,
808,take 44007,2020-06-25,15:26:05,2020-07-06,2:32:03,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,3,Padhahegha,1,,
809,CVS,2020-02-25,8:43:02,2020-03-13,8:41:58,,1,Kosaya Gora,1,,
810,Research,2020-01-16,20:09:37,2020-02-09,22:34:52,,1,,0,,
811,DC Power,2020-07-11,19:59:35,2020-08-02,1:58:51,,0,,0,,
812,FBD,2020-04-10,5:28:11,2020-04-28,6:18:26,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",4,,1,,
813,NamCongueRisus.ppt,2020-08-10,14:39:04,2020-08-17,21:36:17,,3,,0,,
814,Engineering,2020-07-28,15:48:54,2020-07-30,13:27:16,Quisque porta volutpat erat.,0,,1,,
815,Aerospace Medicine,2020-10-15,0:41:17,2020-11-10,14:41:41,,4,Bern,1,,
816,Kim,2019-11-08,18:34:18,2019-11-30,22:37:40,,1,Ciputih,0,,
817,Summerview,2019-12-06,18:46:42,2019-12-16,12:50:48,,3,,0,,
818,Fashion GPS,2020-01-07,23:47:35,2020-01-10,15:36:44,,2,Quisao,1,,
819,High Availability,2019-10-31,6:38:39,2019-11-03,2:56:25,,1,Ustrzyki Dolne,1,,
820,LGBT Rights,2020-03-11,13:22:30,2020-03-12,20:49:00,,1,Zhiqing Songduo,0,,
821,take 43767,2019-10-29,21:04:15,2019-11-17,16:14:17,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",0,,0,,
822,take 43968,2020-05-17,18:23:16,2020-05-25,6:53:49,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",3,,0,,
823,VSD,2020-03-29,22:29:42,2020-04-07,14:42:00,,5,,0,,
824,SFR,2020-01-26,11:38:48,2020-02-04,13:25:13,,1,,0,,
825,take 43962,2020-05-11,19:19:41,2020-06-05,0:51:52,,5,,1,,
826,Nokia Qt,2020-10-03,15:10:02,2020-10-29,5:41:34,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",5,Yamaranguila,1,,
827,MCSD,2020-02-09,19:51:28,2020-03-04,10:28:43,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",0,,0,,
828,ErosVestibulumAc.ppt,2020-05-11,10:18:32,2020-05-11,11:49:54,Nunc purus. Phasellus in felis. Donec semper sapien a libero.,5,Antanifotsy,0,,
829,Eastern Europe,2020-10-03,19:22:38,2020-10-21,15:33:41,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,Cedar Rapids,0,,
830,4th,2020-03-26,10:36:56,2020-04-05,4:46:34,,2,,0,,
831,TNS,2020-04-14,12:56:05,2020-05-01,2:39:41,Donec quis orci eget orci vehicula condimentum.,0,,1,,
832,WFS,2019-10-24,12:25:59,2019-11-19,10:04:59,,5,,0,,
833,take 44103,2020-09-29,3:32:41,2020-10-05,4:47:13,,5,,1,,
834,take 44075,2020-09-01,22:13:45,2020-09-18,4:33:39,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",5,,1,,
835,Vulnerability Assessment,2019-11-05,12:51:43,2019-11-12,20:18:26,,0,,1,,
836,take 43931,2020-04-10,20:04:52,2020-04-24,10:40:48,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",4,,1,,
837,HabitassePlatea.xls,2020-08-04,20:03:59,2020-09-01,20:42:42,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,4,,1,,
838,iOS Design,2019-12-10,19:52:24,2019-12-11,19:43:32,,1,,0,,
839,Boilers,2020-07-07,11:08:53,2020-07-16,12:12:04,Proin at turpis a pede posuere nonummy.,4,,1,,
840,Qbasic,2020-08-11,20:21:27,2020-09-08,6:35:21,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",4,Ashikaga,0,,
841,FWSM,2019-12-13,4:50:56,2020-01-04,7:01:19,,2,,1,,
842,Proin.mp3,2019-12-25,19:34:01,2019-12-25,19:43:02,,5,,0,,
843,SAP BI,2020-03-28,14:38:44,2020-04-19,5:53:21,,0,,0,,
844,Defect Life Cycle,2020-10-21,21:23:27,2020-10-26,10:17:03,,4,Selkirk,1,,
845,take 43938,2020-04-17,5:00:08,2020-05-14,2:29:17,,2,,0,,
846,Cd,2019-10-25,16:47:01,2019-11-05,1:49:38,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0,,1,,
847,XSI,2020-07-06,19:17:18,2020-07-06,9:20:22,,4,,1,,
848,Meeting at Rolfson-Lindgren,2020-05-24,12:50:58,2020-05-25,7:56:25,,4,,1,,
849,Kickstart,2019-10-31,9:56:50,2019-11-08,3:05:03,Vestibulum rutrum rutrum neque.,0,Poddębice,1,,
850,HR Software,2020-07-14,13:09:50,2020-07-14,5:04:50,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",5,,0,,
851,eHealth,2020-08-02,2:06:31,2020-08-14,6:52:30,,2,,1,,
852,Event Production,2020-06-25,0:45:19,2020-07-17,13:50:36,,5,,1,,
853,Seismic Attributes,2020-05-08,23:36:41,2020-06-06,1:47:58,,0,,0,,
854,Nursing Process,2020-10-15,20:29:24,2020-11-07,23:49:03,,5,,1,,
855,Magdeline,2019-11-04,22:40:04,2019-11-17,4:46:20,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2,Ambohitrolomahitsy,1,,
856,XPages,2020-03-08,6:47:25,2020-03-20,12:15:02,,0,Karjalohja,0,,
857,TMX,2020-04-18,12:50:42,2020-05-05,11:00:47,,4,,0,,
858,UMTS,2020-04-25,20:53:19,2020-05-05,4:02:20,,2,,1,,
859,Olefins,2020-06-06,19:33:31,2020-06-29,2:51:17,,2,,1,,
860,JBuilder,2020-05-25,11:52:23,2020-06-17,18:42:22,,1,,1,,
861,Phase II Environmental Site Assessments,2020-02-06,17:21:38,2020-03-04,9:09:18,,3,Loakulu,0,,
862,MPower,2020-01-27,16:50:04,2020-02-10,11:00:11,Suspendisse potenti.,4,Baing,0,,
863,GSA Contracting,2020-05-16,17:28:34,2020-06-03,12:33:27,,2,Przybyszówka,0,,
864,LTE,2020-01-06,22:45:11,2020-01-28,10:25:24,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",0,Záhorovice,1,,
865,Pyrography,2020-01-26,16:50:02,2020-02-11,18:38:42,,5,,1,,
866,Social Media,2019-11-26,4:43:02,2019-12-25,6:01:53,,2,Macaíba,0,,
867,"Meet Frami, McClure and MacGyver",2020-06-04,7:44:01,2020-06-20,23:45:02,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",2,Altay,1,,
868,HTML Help Workshop,2020-04-09,23:17:51,2020-04-14,11:37:48,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",1,Dengmingsi,1,,
869,Thought Leadership,2020-02-19,9:11:45,2020-02-22,8:47:09,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",3,,1,,
870,Trimble GPS,2020-07-12,21:43:25,2020-07-27,18:01:34,"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",5,,0,,
871,Ignite-UX,2020-05-14,18:49:44,2020-06-09,10:01:23,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",0,,0,,
872,Algoma,2020-09-15,12:45:54,2020-10-02,18:00:07,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",3,,0,,
873,take 44062,2020-08-19,1:46:30,2020-08-28,5:53:02,,1,,0,,
874,BPWin,2020-02-10,19:42:19,2020-02-10,9:48:54,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,4,Vitry-sur-Seine,0,,
875,Node.js,2020-09-02,1:33:48,2020-09-10,8:32:52,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",1,,0,,
876,Meeting at Thompson Inc,2019-12-12,15:39:27,2020-01-02,3:11:19,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",2,Thākurgaon,0,,
877,VestibulumAnteIpsum.xls,2020-08-05,11:24:08,2020-09-01,22:47:30,,0,,0,,
878,Meet Dooley and Sons,2020-08-15,3:12:32,2020-09-04,8:55:24,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",5,,1,,
879,IUI,2020-08-02,4:48:31,2020-08-27,9:42:44,,4,,1,,
880,take 44059,2020-08-16,15:10:42,2020-08-21,23:38:19,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",0,Bang Kruai,1,,
881,RPG III,2020-08-20,13:24:54,2020-09-01,1:39:02,,3,,1,,
882,Sybase IQ,2019-11-10,9:46:40,2019-11-18,10:32:59,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",1,Yilan,0,,
883,Kropf,2020-08-16,19:28:07,2020-08-19,15:49:37,,2,,1,,
884,"Meeting at Franecki, Spencer and Schuster",2020-02-17,20:28:16,2020-02-19,17:45:38,,1,,1,,
885,JBPM,2019-10-27,0:47:51,2019-11-10,12:38:31,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",2,Tulsa,0,,
886,PMBOK,2020-07-20,17:27:33,2020-07-29,21:19:41,Aliquam quis turpis eget elit sodales scelerisque.,0,,0,,
887,take 43811,2019-12-12,10:05:09,2019-12-21,3:28:22,,0,Gapluk,0,,
888,NullamMolestieNibh.xls,2020-05-19,18:07:18,2020-06-03,6:35:28,,4,Jinhe,1,,
889,Vulnerability Scanning,2020-03-29,23:17:03,2020-04-11,9:06:25,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",5,,1,,
890,CPFR,2020-06-09,6:48:17,2020-06-16,19:55:45,Ut tellus. Nulla ut erat id mauris vulputate elementum.,3,Kabul,1,,
891,"Meeting with Powlowski, Bogisich and Smitham",2019-11-17,12:11:03,2019-11-18,2:00:17,,3,,0,,
892,Lunix,2020-05-17,7:52:53,2020-06-14,14:48:03,,4,,0,,
893,LTV,2020-05-24,23:00:07,2020-06-20,22:21:17,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",1,Binjai,1,,
894,DNA fingerprinting,2020-09-03,10:44:17,2020-09-03,7:34:02,,1,Mercedes,1,,
895,Hand-drawn Typography,2020-08-06,2:27:34,2020-08-19,10:03:23,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,2,Yongdong,0,,
896,take 43844,2020-01-14,22:20:35,2020-01-21,22:15:53,,3,,0,,
897,EgetTempusVel.mp3,2020-03-05,19:04:01,2020-03-08,8:58:36,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",0,,0,,
898,DTS,2020-01-03,17:42:58,2020-01-11,23:55:17,,2,Huayllabamba,0,,
899,Mcguire,2020-05-27,0:03:31,2020-05-30,13:47:50,,1,,1,,
900,NX-OS,2020-01-27,8:46:51,2020-02-04,12:09:59,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",5,,1,,
901,RF Planning,2019-11-27,12:39:56,2019-12-04,6:14:39,,3,,1,,
902,Oil Paint,2020-04-14,18:45:59,2020-04-30,2:54:18,Nullam molestie nibh in lectus.,0,Borucin,1,,
